Marca,Modelo,Status do Modelo,Tipo,Modelo Unidade Interna,Modelo Unidade Externa,Função,Tensão (V),Rotação,Fluido Refrigerante,"Se outro fluido refrigerante, especificar",Carga do Fluido Refrigerante (g),Capacidade de Refrigeração Nominal (Btu/h),Capacidade de Refrigeração Nominal (W),Potência Consumida no Modo Espera (W),Capacidade a 35 °C e em Carga Total (W),Potência Consumida a 35 °C e em Carga Total (W),Capacidade a 35 °C e em Carga Parcial (W),Potência Consumida a 35 °C e em Carga Parcial (W),Capacidade a 29 °C e em Carga Parcial (W),Potência Consumida a 29 °C e em Carga Parcial (W),Capacidade a 29 ºC e Carga Total (W),Potência Consumida a 29 ºC e Carga Total (W) ,IDRS (Wh/Wh),Consumo Anual de Energia (kWh),Faixa de Classificação,Código de Barras,Status do Registro,Número do Registro
VIX,AS-30TW2RKKDK01_IDU / AS-30TW2RKKDK01_ODU,Incluido,Split Hi-Wall,AS-30TW2RKKDK01_IDU,AS-30TW2RKKDK01_ODU,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1620,30000,8790,2,10970.0,2695.0,4460.0,716.0,4440.0,507.0,,,9.32,863.0,A,7898753560161,Ativo,000588/2024
VIX,AS-30UW2RKKDK01_IDU / AS-30UW2RKKDK01_ODU,Incluido,Split Hi-Wall,AS-30UW2RKKDK01_IDU,AS-30UW2RKKDK01_ODU,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1620,30000,8790,2,10960.0,2699.0,4470.0,712.0,4430.0,508.0,,,9.20,873.0,A,7898753560284,Ativo,000588/2024
VIX,AS-18HR5SXSCA00_IDU / AS-18HR5SXSCA00_ODU,Incluido,Split Hi-Wall,AS-18HR5SXSCA00_IDU,AS-18HR5SXSCA00_ODU,Quente/Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1150,17000,4981,3,4671.2,1523.1,,,,,5093.5,1368.4,3.36,1151.0,F,7898753561014,Ativo,000588/2024
VIX,AS-22HR5SBTCA00_IDU / AS-22HR5SBTCA00_ODU,Incluido,Split Hi-Wall,AS-22HR5SBTCA00_IDU,AS-22HR5SBTCA00_ODU,Quente/Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1670,22000,6446,3,6280.1,1968.6,,,,,6716.5,1768.7,3.42,1517.0,F,7898753560932,Ativo,000588/2024
VIX,AS-12CR2SLEDK01_ODU / AS-12CR2SLEDK01_IDU,Incluido,Split Hi-Wall,AS-12CR2SLEDK02_IDU,AS-12CR2SLEDDK01_ODU,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,670,12000,3516,2,3429.0,1213.0,,,,,3639.0,1109.0,3.14,946.7,F,7898753561120,Ativo,000588/2024
VIX,AS-09CR2SLDDK03_IDU / AS-09CR2SLDDK03_ODU,Incluido,Split Hi-Wall,AS-09CR2SLDDK03_IDU,AS-09CR2SLDDK03_ODU,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,580,9000,2637,2,2616.0,900.0,,,,,2799.0,823.0,3.14,680.0,F,7898753561144,Ativo,000588/2024
VIX,AS-09CR2SLDDK04_IDU / AS-09CR2SLDDK04_ODU,Incluido,Split Hi-Wall,AS-09CR2SLDDK04_IDU,AS-09CR2SLDDK04_ODU,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,450,9000,2637,2,2611.0,898.0,,,,,2823.0,804.0,3.14,680.0,F,7898753561182,Ativo,000588/2024
VIX,AS-12CR2SLEDK04_IDU / AS-12CR2SLEDK04_ODU,Incluido,Split Hi-Wall,AS-12CR2SLEDK04_IDU,AS-12CR2SLEDK04_ODU,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,630,12000,3516,2,3316.0,1137.0,,,,,3693.0,1109.0,3.14,887.0,F,7898753561205,Ativo,000588/2024
VG,VG01PTINV60INT - VG01PTINV60EXT,Incluido,Split Piso-teto,VG01PTINV60INT,VG01PTINV60EXT,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,4180,55000,16110,2,16349.0,5045.0,8290.0,2451.0,8360.0,1651.0,,,5.54,2439.0,A,,Ativo,001166/2023
VG,VG01PTINV48INT - VG01PTINV48EXT,Incluido,Split Piso-teto,VG01PTINV48INT,VG01PTINV48EXT,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,2600,48000,14060,2,14114.0,4126.0,7715.0,2150.0,6426.0,1330.0,,,5.64,2069.0,A,,Ativo,001166/2023
VG,VG 02 J30,Incluido,Janela,,,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,810,30000,8790,1,8755.0,3046.0,,,,,8850.0,2453.0,2.89,2506.0,A,,Ativo,005152/2025
PSG,PSG 02 J30,Incluido,Janela,,,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,810,30000,8790,1,8755.0,3046.0,,,,,8850.0,2753.0,2.89,2506.0,A,,Ativo,005152/2025
CACEAIR,CACE02PFINV36INT / CACE02PFINV36EXT,Incluido,Split Piso-teto,CACE02PFINV36INT,CACE02PFINV36EXT,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1200,36000,10550,3,10540.0,3260.0,5290.0,1500.0,5300.0,1026.0,,,5.54,1565.0,A,,Ativo,017838/2024
CACEAIR,CACE02PFINV60INT1 / CACE02PFINV60EXT1,Incluido,Split Piso-teto,CACE02PFINV60INT1,CACE02PFINV60EXT1,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1500,60000,17570,3,16596.0,4958.0,8180.0,2362.0,8350.0,1635.0,,,5.54,2477.0,A,,Ativo,017838/2024
CACEAIR,CACE02CFINV36INT / CACE02CFINV36EXT,Incluido,Split Cassete,CACE02CFINV36INT,CACE02CFINV36EXT,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1200,36000,10550,3,10545.0,3265.0,5300.0,1498.0,5306.0,1032.0,,,5.51,1588.0,A,,Ativo,017839/2024
CACEAIR,CACE02CFINV18INT / CACE02CFINV18EXT,Incluido,Split Cassete,CACE02CFINV18INT,CACE02CFINV18EXT,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,650,18000,5280,3,5040.0,1554.0,2318.0,671.0,2620.0,496.0,,,5.53,753.0,A,,Ativo,017839/2024
TCL,TAC-32CSG2-INV,Incluido,Split Hi-Wall,TAC-32CSG2-INV,TAC-32CSG2-INV,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,940,32000,9376,9.0,9400.0,2800.0,4600.0,850.0,4490.0,665.0,,,6.31,1232.0,A,,Ativo,002353/2022
MARA!,MARA02SQFINV12INT5 / MARA02SQFINV12EXT5,Incluido,Split Hi-Wall,MARA02SQFINV12INT5,MARA02SQFINV12EXT5,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,600,12000,3516,1,3989.0,1414.0,1588.0,356.0,1661.0,289.0,,,5.52,650.0,A,,Ativo,002235/2025
Elgin,KVFI36C2NA / KVFE36C2VA,Incluido,Split Cassete,KVFI36C2NA,KVFE36C2VA,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,1630,36000,10548,7,10023.0,3183.0,5747.0,1641.0,4948.0,1017.0,,,5.50,1506.0,A,7908412508165,Ativo,000293/2020
Elgin,PEQI48B2NC / OUQE48B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574313,Ativo,001968/2012
Elgin,PEQI60B2NC / OUQE60B4CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574375,Ativo,001968/2012
Elgin,PTQI48B2IC / OUQE48B4CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574238,Ativo,001968/2012
Elgin,KEFI48B2NC / OUFE48B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574283,Ativo,006900/2014
Elgin,KEFI60B2NC / OUFE60B3CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574269,Ativo,006900/2014
Elgin,KEFI60B2NC / OUFE60B4CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574269,Ativo,006900/2014
AMAZONAS,AMZ09INT/AMZ09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,003765/2016
AMAZONAS DO NORDESTE,AMZNE09INT / AMZNE09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,009226/2019
TRANE,2MWC0548C10R0BL(Unidade Interna Cassete); 4TWK0548D6000AL (Unidade Externa Trifásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407801,Ativo,004747/2017
TRANE,2MCX0524C10R0BL (Unidade Interna Piso-Teto);4TTK0524D1000AL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407733,Cancelado,004749/2017
TRANE,2MCX0536C10R0BL (Unidade Interna Piso-Teto); 4TTK0536D1000AL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407757,Cancelado,004749/2017
Elgin,KVFI36B2NA / KVFE36B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574818,Cancelado,007425/2017
Elgin,KVFI48B2NA / KVFE48B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574832,Cancelado,007425/2017
Elgin,KVFI60B2NA / KVFE60B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574856,Cancelado,007425/2017
CHIGO,12000BTUS,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,007254/2017
ECOBLU,EBI12F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,008217/2017
ECOBLU,EBI18QF,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,008217/2017
ECOBLU,EBI09FDC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,008218/2017
ECOBLU,EBI12FDC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,008218/2017
PANASONIC,CS-PS12TKV-7 / CU-PS12TKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,008220/2017
PANASONIC,CS-PS22TKV-7 / CU-PS22TKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,008220/2017
TRANE,4MWW1512A100BAA (Evaporadora); 4TWK1512A1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796950,Ativo,005175/2019
TRANE,4MWW1509A100BAA (Evaporadora); 4TWK1509A1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796943,Ativo,005175/2019
TRANE,4MCW1512A100BAA (Evaporadora); 4TTK1512A1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320797018,Ativo,005708/2019
TRANE,4MCW1509A100BAA (Evaporadora); 4TTK1509A1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320797001,Ativo,005708/2019
KOMECO,KOC 48QC 1LX R410A / KOCP 48QC 1LX  R410A 380V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873175395,Cancelado,001080/2016
TRANE,4MXW1618B1000AA (Evaporadora); 4TXK1618B1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320797209,Ativo,007941/2019
Westinghouse,ES4BX-048C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001622/2014
Elgin,PEQI60B2NA / PEQE60B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013562884,Ativo,001968/2012
SAMSUNG,AR09HPSUAWQNAZ + AR09HPSUAWQXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006540/2015
SAMSUNG,AS24UWBUNXAZ + AS24UWBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006540/2015
Carrier,42XQI24C5/38KCI024515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQI48C5/38CCI048235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQI18C5/38KQI018515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Carrier,42XQI30C5/38KQA030515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Philco,PH9000FM5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004995/2014
TRANE,4MYW1609B1000AA (Evaporadora); 4TYK1609B1000AA (Condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320797339,Ativo,005517/2019
PIONEER,US018GGA1ABCL2 / AN018GMATSOAP2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000962/2012
KOMECO,KOC 36FC 1LX R410A / KOCP 36FC 1LX R410A 220V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873174794,Cancelado,001081/2016
TRANE,2MCC0518C10R0BL (Unidade Interna Cassete); 4TTK0518D1000AL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407719,Ativo,004203/2017
TRANE,2MCC0536C10R0BL (Unidade Interna Cassete); 4TTK0536D1000AL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407757,Ativo,004203/2017
TRANE,2MWC0536C10R0BL (Unidade Interna Cassete); 4TWK0536D1000AL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407764,Ativo,004747/2017
TRANE,4MXW1618A1000BA (Unidade Interna Hi-Wall); 4TXK1618A1000BA (Unidade Externa Inverter),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407559,Inativo,004533/2017
TRANE,4MYW1624A1000BA (Unidade Interna Hi-Wall); 4TYK1624A1000BA (Unidade Externa Inverter),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407603,Inativo,005924/2017
ELBRUS,CDG18INT/CDG18EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,003546/2015
KOMECO,KOH 18FC 1HX / KOH 18FC 1HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873178761,Ativo,000588/2012
Elgin,PEQI36B2NC / OUQE36B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574344,Ativo,001968/2012
Elgin,PTQI36B2IC / OUQE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574078,Ativo,001968/2012
Elgin,KEFI36B2NC / OUFE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574054,Ativo,006900/2014
Elgin,KTFI36B2IC / OUFE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574047,Ativo,006900/2014
Elgin,KEFI48B2NC / OUFE48B3NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574092,Ativo,006900/2014
Elgin,KTFI48B2IC / OUFE48B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574085,Ativo,006900/2014
AGRATTO,ACF60FR4-03,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898461966460,Inativo,005511/2017
Elgin,KEFI18B2NA / KEFE18B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006900/2014
Elgin,KEFI48B2NA / KEFE48B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006900/2014
Carrier,42XQS60C5/38CCK060235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
ECOPLUS,ECO12INT/ECO12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006702/2015
Elgin,KEFI24B2NB / KEFE24B2NB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013568657,Ativo,006900/2014
Elgin,KTFI48B2IA / KTFE48B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569494,Ativo,006900/2014
Elgin,PTQI36B2IA / PTQE36B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569753,Ativo,001968/2012
Elgin,PTQI48B2IA / PTQE48B4NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013569777,Ativo,001968/2012
Philco,PH9000IQFM,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005192/2015
Philco,PH12000QIFM,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005192/2015
GREE,GJC07BK-A3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004058/2020
GREE,GJC07BK-D3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004058/2020
GREE,GJC10BL-D3NMND2Q,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004058/2020
GREE,GJC07BK-A3NRND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004059/2020
GREE,GJC10BL-A3NRND2Q,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004059/2020
GREE,GJC07BK-A3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004107/2020
GREE,GJC18BM-D3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004107/2020
GREE,GJC21BM-D3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,004107/2020
PIONEER,WR009GHFBHOAL3 / AN009GHFRECAA3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006876/2020
BRITANIA,BAC18000IQFM9W PROTECT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891356093777,Ativo,005953/2017
BRITÂNIA,BAC24000IQFM9W,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7891356093715,Ativo,005953/2017
PHILCO,PAC24000IQFM12W,Incluido,Split Hi-Wall,PAC24000IQFM12W,PAC24000IQFM12W,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1650,24000,7034,2.5,7029.0,2818.0,3810.0,927.0,3441.0,618.0,,,5.50,1050.0,A,7899963911378,Ativo,005953/2017
EOS,EAS24000IQF,Incluido,Split Hi-Wall,EAS24000IQFI,EAS24000IQFE,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1650,24000,7034,2.5,7029.0,2818.0,3810.0,927.0,3441.0,618.0,,,5.50,1050.0,A,7891356117053,Ativo,005953/2017
PHILCO,PAC18000IFM9W,Incluido,Split Hi-Wall,PAC18000IFM9W,PAC18000IFM9W,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,900,18000,5275,2.5,5390.0,1986.0,2848.0,691.0,2482.0,413.0,,,5.50,671.0,A,7891356091384,Ativo,005953/2017
PHILCO,PAC9000IFM14,Incluido,Split Hi-Wall,PAC9000IFM14,PAC9000IFM14,Frio,127 (monofásico),Velocidade Variável,R410a,,530,9000,2637,1.5,2637.0,845.0,1318.0,370.0,1318.0,255.0,,,5.50,396.0,A,7899963911637,Ativo,006134/2016
LG,S3NQ12JAQAL+S3UQ12JAQAL,Incluido,Split Hi-Wall,S3NQ12JAQAL,S3UQ12JAQAL,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,440,11000,3223,5.0,3223.0,1063.0,1611.0,429.0,1611.0,303.0,,,5.50,484.4,A,7893299932205,Ativo,004733/2023
LG,S3NQ18KL31B+S3UQ18KL31B,Incluido,Split Hi-Wall,S3NQ18KL31B,S3UQ18KL31B,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,750,19000,5568,4.0,5568.0,1790.0,2784.0,639.0,2784.0,462.0,,,6.00,766.4,A,7893299941856,Ativo,004733/2023
LG,S3NQ24K2R1B+S3UQ24K2R1B,Incluido,Split Hi-Wall,S3NQ24K2R1B,S3UQ24K2R1B,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,860,22000,6447,3.0,6447.0,2100.0,3223.0,818.0,3223.0,560.0,,,6.00,888.3,A,7893299942037,Ativo,004733/2023
LG,S3NQ18KL33B+S3UQ18KL33B,Incluido,Split Hi-Wall,S3NQ18KL33B,S3UQ18KL33B,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,750,19000,5568,4.0,5568.0,1790.0,2784.0,639.0,2784.0,462.0,,,6.00,766.4,A,7893299959844,Ativo,004733/2023
LG,S3NQ09AA31C+S3UQ09AA31C,Incluido,Split Hi-Wall,S3NQ09AA31C,S3UQ09AA31C,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,360,9000,2638,5.0,2637.7,780.0,1318.8,346.5,1318.8,236.0,,,6.00,363.3,A,7893299929434,Ativo,004733/2023
LG,S3NQ18KL31C+S3UQ18KL31C,Incluido,Split Hi-Wall,S3NQ18KL31C,S3UQ18KL31C,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,750,18000,5275,3.0,5275.3,1600.0,2637.6,573.0,2637.6,388.0,,,7.00,622.6,A,7893299968495,Ativo,004733/2023
LG,S3NQ24K231C+S3UQ24K231C,Incluido,Split Hi-Wall,S3NQ24K231C,S3UQ24K231C,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,860,22000,6447,3.0,6447.6,1920.0,3223.8,702.0,3223.8,476.0,,,7.00,761.1,A,7893299968501,Ativo,004733/2023
LG,S3NW12JARD1+S3UW12JARD1,Incluido,Split Hi-Wall,S3NW12JARD1,S3UW12JARD1,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,440,12000,3517,4.0,3516.9,1060.0,1758.4,382.0,1758.4,259.0,,,7.00,415.3,A,7893299968662,Ativo,004733/2023
TCL,TAC-12CSA1,Incluido,Split Hi-Wall,TAC-12CSA1,TAC-12CSA1,Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,610,12000,3516,2.0,3800.0,1090.0,,,,,4130.0,970.0,3.85,81.6,E,,Ativo,010846/2022
TCL,TAC-09CHSA1,Incluido,Split Hi-Wall,TAC-09CHSA1,TAC-09CHSA1,Quente/Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,450,9000,2637,2.0,2650.0,791.0,,,,,2827.0,708.0,3.60,608.0,E,,Ativo,010847/2022
TCL,TAC-22CHSA2,Incluido,Split Hi-Wall,TAC-22CHSA2,TAC-22CHSA2,Quente/Frio,220 (monofásico/bifásico),Velocidade Fixa,R410a,,1370,22000,6446,6.0,6739.0,2170.0,,,,,6800.0,1950.0,3.14,177.6,F,,Ativo,010847/2022
LG,ZVNQ60GM2AA + ZVUQ60GM2AA,Incluido,Split Piso-teto,ZVNQ60GM2AA,ZVUQ60GM2AA,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,3000,54000,15826,5,16119.1,5240.0,8059.6,1900.0,8059.6,1328.0,,,6.05,2160.7,A,7893299966545,Ativo,007756/2025
GREE,GWC09QA-D3DNB8M,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898303868495,Ativo,006408/2014
GREE,GWC13QC-D3DNB8M,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006408/2014
GREE,GWC10QA-D3DNB8M,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006408/2014
GREE,GWC18AGD-D3DNA1D,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006408/2014
GREE,GWC30AGEXH-S3DNA4A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898303861403,Ativo,006408/2014
Gree,GWC09ACA-D3DNA1B,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006408/2014
GREE,GWC12AGC-D3DNA4JW,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898303861489,Ativo,006408/2014
GREE,GWC24ATDXE-S3DNA1A,Incluido,Split Hi-Wall,GWC24ATDXE-S3DNA1A/I,GWC24ATDXE-S3DNA1A/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,900,24000,7032,2,7390.0,1942.0,3270.0,597.0,3750.0,480.0,,,7.51,812.9,A,,Ativo,006408/2014
GREE,GWC12AGC-D3DNA4G,Incluido,Split Hi-Wall,GWC12AGC-D3DNA4G/I,GWC12AGC-D3DNA4G/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,790,12000,3516,1,3516.0,1095.0,1758.0,384.0,1900.0,316.0,,,5.71,508.8,A,,Ativo,006408/2014
GREE,GWC24ACE-D3DNA1M,Incluido,Split Hi-Wall,GWC24ACE-D3DNA1M/I,GWC24QE-D3DNB8MO,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1600,24000,7032,1,7032.0,2170.0,,,,,,,3.24,45.6,A,7898303868617,Ativo,006408/2014
GREE,GWC09ACA-D3DNA1B,Incluido,Split Hi-Wall,GWC09ACA-D3DNA1B/I,GWC09AGA-D3DNA1AD/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,700,9000,2637,1,2850.0,818.0,1430.0,368.0,1385.0,246.0,,,6.13,384.0,A,7898303861687,Ativo,006408/2014
GREE,GWC09AGA-D3DNA4BW,Incluido,Split Hi-Wall,GWC09AGA-D3DNA4BW/I,GWC09AGA-D3DNA4BW/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,730,9000,2637,1,2633.0,777.0,1420.0,365.0,1381.0,245.0,,,6.02,362.0,A,7898303861663,Ativo,006408/2014
GREE,GWC12AGC-D3DNA4JW,Incluido,Split Hi-Wall,GWC12AGC-D3DNA4JW/I,GWC12AGC-D3DNA1JW/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,790,12000,3516,2,3516.0,1080.0,1810.0,505.0,1610.0,327.0,,,5.50,528.0,A,7898303861489,Ativo,006408/2014
GREE,GWC24AGE-D3DNA4B,Incluido,Split Hi-Wall,GWC24AGE-D3DNA4B/I,GWC24AGE-D3DNA4B/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1250,23000,6739,1,6797.0,1923.0,3470.0,739.0,3470.0,535.0,,,6.52,861.9,A,7898303861366,Ativo,006408/2014
GREE,GWC30AGEXH-S3DNA4A,Incluido,Split Hi-Wall,GWC30AGEXH-S3DNA4A/I,GWC30AGEXH-S3DNA4A/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R410a,,1800,30000,8790,2,9250.0,2574.0,4400.0,983.0,4415.0,726.0,,,6.17,1238.2,A,7898303861403,Ativo,006408/2014
Gree,GWC09ATB-D6DNA1A,Incluido,Split Hi-Wall,GWC09ATB-D6DNA1A/I,GWC09ATB-D6DNA1A/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,630,9000,2637,1.0,2637.0,770.0,1446.0,418.0,1194.0,257.0,,,5.51,395.7,A,7898303862844,Ativo,006408/2014
Gree,GWC09ATA-D6DNA1A,Incluido,Split Hi-Wall,GWC09ATA-D6DNA1A/I,GWC09ATA-D6DNA1A/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,550,9000,2637,1.0,2637.0,748.0,1420.0,360.2,1217.0,228.0,,,6.01,362.6,A,7898303862202,Ativo,006408/2014
Gree,GWC09ATA-D6DNA4C,Incluido,Split Hi-Wall,GWC09ATA-D6DNA4C/I,GWC09ATA-D6DNA4C/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,550,9000,2637,1,2638.0,802.0,1364.0,409.0,1222.0,263.0,,,5.31,410.6,B,7898303863261,Ativo,006408/2014
Gree,GWC12ATB-D6DNA4A,Incluido,Split Hi-Wall,GWC12ATB-D6DNA4A/I,GWC12ATB-D6DNA4A/O,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,670,12000,3516,1.0,3516.0,1130.0,1895.0,499.0,1635.0,325.0,,,5.42,536.1,B,7898303863285,Ativo,006408/2014
